MlsNumber,Lat,Lng,City,BuyPrice,ConstructionYear,GenreCode,CatgCode,WalkScore,NbPieces,NbChambres,NbSallesEaux,NbSallesBains,NbFoyerPoele,NbEquipements,NbGarages,NbStationnements,NbPiscines,NbBordEaux,NbAnimals,NbCultures,IsNewPrice,IsNew,RevenuBrutPotentiel
19980938,45.67473283,-73.4949854,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),213000,2013,AP,COP,43,4,2,0,1,1,0,1,1,0,0,0,0,0,0,22800
19984231,45.67450703,-73.49461913,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),210495,,AP,COP,37,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0
19985936,45.69768739,-73.48996051,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),166900,2014,AP,COP,25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,34260
19990130,45.64370313,-73.48939419,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),729900,1948,ME,UNI,48,12,5,0,2,0,0,0,1,1,1,0,0,0,0,59640
20017810,45.641405,-73.49267,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),259900,1952,PP,UNI,56,10,3,0,2,1,0,0,0,0,0,0,0,0,0,0
20032219,45.69460514,-73.49068934,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),136500,2014,AP,COP,34,6,2,0,1,0,0,0,1,0,0,0,0,0,0,25920
20038675,45.66425462,-73.50517603,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),189000,1984,AP,COP,66,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0
20060500,45.651942,-73.49549,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),165900,1988,AP,COP,35,6,2,0,1,0,0,0,1,0,0,0,0,0,0,28200
20071415,45.67453701,-73.49464059,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),201844,,AP,COP,37,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0
20075104,45.65986107,-73.51206836,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),349000,1992,PP,UNI,68,11,4,0,2,1,0,0,1,0,0,0,0,0,0,52620
20096160,45.660807,-73.552119,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),249000,1996,ME,UNI,28,6,3,1,1,0,0,2,3,0,0,0,0,0,0,31140
20106648,45.63646898,-73.59273725,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),229000,1971,ME,UNI,69,11,4,0,2,0,0,0,1,0,0,0,0,0,0,0
20154093,45.62408414,-73.60125281,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),479000,,C,PCI,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20169557,45.67480689,-73.49470496,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),190096,,AP,COP,37,5,2,0,1,0,0,1,1,0,0,0,0,0,0,162840
20175209,45.6743352,-73.49456549,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),147800,,AP,COP,37,5,1,0,1,1,0,2,1,0,0,0,0,0,0,33000
20178895,45.645045,-73.580456,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),434900,1988,ME,UNI,44,8,4,1,2,0,0,3,2,0,0,0,0,0,0,24000
20187556,45.639582,-73.495625,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),239000,,ME,UNI,50,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20206575,45.63962105,-73.59228529,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),429000,1987,PP,UNI,58,9,4,0,2,1,0,2,2,1,0,0,0,0,0,0
20209035,45.632426,-73.604832,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),184000,1988,AP,COP,37,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
20214305,45.69140297,-73.49517371,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),269000,1991,ME,UNI,34,11,3,1,1,0,0,0,1,1,0,0,0,0,0,0
20227026,45.63734215,-73.60637069,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),1399000,2002,ME,UNI,36,18,4,1,3,1,0,1,2,2,1,0,0,0,0,0
20244310,45.69669968,-73.48958924,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),197900,2011,AP,COP,32,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20244756,45.63933753,-73.59873176,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),529000,1973,MPM,UNI,48,9,3,1,1,1,0,1,2,0,0,0,0,0,0,0
20298337,45.65715906,-73.55405315,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),449000,2010,ME,UNI,22,9,3,1,1,1,0,1,2,1,0,0,0,0,0,0
20299119,45.69340894,-73.49468975,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),179000,1992,AP,COP,32,5,2,1,1,0,0,0,1,0,0,0,0,0,0,26700
20315857,45.68525932,-73.50052547,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),499000,2008,ME,UNI,21,11,4,1,1,0,0,3,1,2,0,0,0,0,0,21540
20330723,45.65724178,-73.56237366,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),369900,,ME,UNI,54,12,4,1,2,0,0,3,2,0,0,0,0,0,0,0
20334137,45.69598753,-73.49096373,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),189000,2006,AP,COP,31,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20414312,45.64712621,-73.56919591,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),292265,,AP,COP,57,5,2,0,2,0,0,0,1,0,0,0,0,0,0,0
20427487,45.693788,-73.490911,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),144500,2014,AP,COP,34,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20432952,45.65560937,-73.57128898,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),379000,1983,PP,UNI,57,12,4,0,2,0,0,1,1,0,0,0,0,0,0,0
20446734,45.65614908,-73.49048229,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),269900,1983,PP,UNI,33,7,2,1,1,1,0,0,1,0,0,0,0,0,0,0
20453794,45.68996825,-73.49421756,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),319800,1955,PP,UNI,37,10,3,0,2,1,0,3,2,0,0,0,0,0,0,0
20517995,45.65166773,-73.51079607,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),159900,1985,AP,COP,60,5,2,0,1,0,0,0,1,0,0,0,0,0,0,27900
20535512,45.64814338,-73.51510048,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),176000,1986,I,PCI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27300
20560432,45.64743898,-73.5579044,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),265500,1954,PP,UNI,36,7,3,0,1,0,0,0,2,1,0,0,0,0,0,0
20563404,45.65670787,-73.56222152,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),299900,2004,ME,UNI,50,10,3,1,1,0,0,1,1,0,0,0,0,0,0,22200
20563516,45.63492601,-73.60452885,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),209000,1986,AP,COP,42,5,2,0,1,0,0,4,1,0,0,0,0,0,0,1450
20563599,45.63625225,-73.59021086,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),369000,1989,ME,UNI,70,8,3,2,1,1,0,1,2,0,0,0,0,0,0,0
20580238,45.67380294,-73.53269577,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),289800,,ME,UNI,12,11,3,1,1,0,0,2,2,0,0,0,0,0,0,0
20598013,45.64665833,-73.57468843,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),465000,2002,ME,UNI,63,8,3,1,2,1,0,1,2,0,0,0,0,0,0,23400
20689952,45.6748078,-73.49438458,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),226779,2013,AP,COP,37,6,2,0,1,1,0,3,1,0,0,0,0,0,0,23100
20725050,45.663128,-73.55628108,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),167700,1993,AP,COP,46,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0
20752375,45.656091,-73.555798,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),269000,1989,ME,UNI,25,10,4,2,1,0,0,0,0,1,0,0,0,0,0,51840
20761209,45.66756127,-73.55006074,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),329990,1997,MA,COP,29,8,3,1,1,0,0,3,2,1,0,0,0,0,0,30660
20835503,45.65798435,-73.55011225,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),597000,2009,ME,UNI,28,16,5,1,3,0,0,2,1,2,0,0,0,0,0,37200
20861119,45.691081,-73.483936,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),374900,,TR,TER,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29460
20865986,45.633433,-73.584818,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),389500,1988,ME,UNI,72,9,3,1,2,1,0,1,2,0,0,0,0,0,0,0
20880128,45.65896524,-73.56339037,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),199900,2007,AP,COP,55,6,2,0,1,0,0,2,1,0,0,0,0,0,0,27840
20885371,45.643112,-73.496076,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),292000,1960,PP,UNI,54,12,3,1,1,1,0,1,2,0,0,0,0,0,0,0
20930769,45.661636,-73.498037,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),299000,1981,PP,UNI,52,8,2,0,1,1,0,1,2,1,0,0,0,0,0,0
21005450,45.698075,-73.490904,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),329000,1985,ME,UNI,26,8,5,1,1,1,0,0,1,1,0,0,0,0,0,0
21052625,45.633404,-73.578894,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),369000,1992,ME,UNI,48,10,3,2,1,1,0,2,2,0,0,0,0,0,0,37980
21066098,45.62887836,-73.61594244,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),155000,1995,AP,COP,53,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
21078073,45.641619,-73.594534,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),299000,1996,MA,COP,45,9,3,1,1,0,0,2,1,0,0,0,0,0,0,0
21100417,45.64995197,-73.5626905,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),489500,,TR,TER,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21134425,45.67446205,-73.49476933,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),187496,,AP,COP,43,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0
21189508,45.64913339,-73.57885122,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),209000,1994,AP,COP,61,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
21237755,45.643424,-73.5854162,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),209000,1984,AP,COP,44,5,2,0,1,0,0,2,2,0,0,0,0,0,0,26400
21246360,45.64157078,-73.57564517,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),229000,2004,AP,COP,62,8,2,0,1,0,0,2,1,0,0,0,0,0,0,22680
21273439,45.643519,-73.504548,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),294900,1970,PP,UNI,77,12,3,0,2,1,0,0,1,0,0,0,0,0,0,24600
21285766,45.67330756,-73.53514194,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),489900,2013,ME,UNI,6,8,3,1,1,0,0,0,2,0,0,0,0,0,0,7200
21305711,45.659009,-73.503864,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),309900,1984,PP,UNI,70,14,4,0,2,1,0,0,1,1,0,0,0,0,0,18000
21335060,45.639072,-73.49846329,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),124900,1983,AP,COP,70,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21364212,45.67790816,-73.49995466,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),549000,1990,MPM,UNI,8,14,5,1,2,1,0,1,2,2,0,0,0,0,0,0
21376665,45.66391903,-73.50135895,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),119000,1977,VE,PCI,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29640
21401540,45.636476,-73.598649,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),309000,1986,ME,UNI,48,9,3,1,1,1,0,2,2,0,0,0,0,0,0,0
21404858,45.64757,-73.590598,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),269900,1958,PP,UNI,19,9,3,0,1,0,0,2,2,0,0,0,0,0,0,0
21458542,45.636547,-73.600637,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),219000,1984,AP,COP,50,6,2,0,1,1,0,0,1,0,0,0,0,0,0,0
21470871,45.67473398,-73.49474902,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),299900,,ME,UNI,37,13,3,1,1,0,0,2,1,0,0,0,0,0,0,30000
21471022,45.67328794,-73.53228403,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),289000,2013,AP,COP,12,7,2,0,1,1,0,2,1,0,0,0,0,0,0,0
21471156,45.696353,-73.48084964,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),599000,2000,ME,UNI,32,14,4,1,2,1,0,2,2,0,0,0,0,0,0,0
21475533,45.66248161,-73.55760563,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),299900,1998,ME,UNI,46,7,4,1,1,1,0,2,2,1,0,0,0,0,0,0
21524926,45.63314184,-73.60376215,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),209000,1987,AP,COP,44,5,2,0,1,1,0,0,1,0,0,0,0,0,0,22800
21558326,45.62827198,-73.60479339,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),649000,1988,ME,UNI,54,17,4,0,4,0,0,0,0,0,0,0,0,0,0,9600
21594058,45.67868211,-73.49205794,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),224900,1988,AP,COP,31,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0
21594529,45.6722642,-73.49219335,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),289000,1991,AP,COP,47,5,2,0,2,0,0,1,1,0,1,0,0,0,0,0
21599265,45.644889,-73.509317,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),289000,1963,PP,UNI,62,10,5,0,1,0,0,0,1,1,0,0,0,0,0,22200
21604892,45.67462697,-73.49470496,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),204225,,AP,COP,37,6,2,0,1,0,0,1,1,0,0,0,0,0,0,24120
21621017,45.651895,-73.504526,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),180000,1983,AP,COP,64,5,2,0,1,1,0,1,2,0,0,0,0,0,0,30960
21649985,45.67449294,-73.49459916,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),210000,2013,AP,COP,37,6,2,0,1,1,0,3,1,0,0,0,0,0,0,0
21675576,45.666314,-73.519334,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),199000,,PP,UNI,1,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0
21678256,45.65054196,-73.58112898,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),394000,1982,MPM,UNI,52,8,4,0,2,2,0,1,2,1,0,0,0,0,0,0
21723552,45.69443533,-73.49070844,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),136500,2014,AP,COP,34,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
21751250,45.64444135,-73.59602368,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),379000,2010,AP,COP,30,6,2,0,1,0,0,2,1,0,0,0,0,0,0,0
21780596,45.63334592,-73.58288366,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),245000,1974,ME,UNI,57,7,3,1,1,0,0,2,2,0,0,0,0,0,0,18000
21802796,45.63811211,-73.59285003,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),239500,1971,ME,UNI,63,10,5,1,1,0,0,0,1,0,0,0,0,0,0,39240
21806244,45.6434136,-73.57303542,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),194000,1983,AP,COP,63,8,3,0,1,0,0,0,1,0,0,0,0,0,0,0
21835173,45.65938579,-73.56260505,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),195000,2007,AP,COP,46,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
21841412,45.64866838,-73.56290817,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),289500,2012,I,PCI,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21885656,45.66452149,-73.55151308,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),259000,1991,MPM,UNI,32,7,2,1,1,0,0,2,2,0,0,0,0,0,0,0
21892440,45.6479175,-73.59037709,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),449000,1980,ME,UNI,19,10,5,1,3,1,0,2,2,0,0,0,0,0,0,129684
21892490,45.69485082,-73.49078451,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),254900,2002,ME,UNI,34,10,4,1,1,0,0,0,1,0,0,0,0,0,0,28800
21909787,45.64810699,-73.50800215,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),359000,1968,PP,UNI,65,8,4,0,2,1,0,2,1,1,0,0,0,0,0,0
21928861,45.65028799,-73.56492088,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),375000,1984,PP,UNI,51,7,3,0,2,1,0,1,1,0,0,0,0,0,0,0
21960521,45.631565,-73.593857,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),398900,1983,ME,UNI,64,9,4,2,1,0,0,0,1,0,0,0,0,0,0,0
21979281,45.638135,-73.493661,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),179500,2013,AP,COP,63,7,2,0,1,0,0,0,1,0,0,0,0,0,0,48900
22011613,45.64130404,-73.58280846,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),319000,1984,ME,UNI,51,8,3,1,1,1,0,2,2,0,0,0,0,0,0,32520
22022135,45.6511946,-73.50855459,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),174900,2006,AP,COP,76,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22023723,45.64233169,-73.5743507,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),349500,2008,AP,COP,62,7,2,0,1,1,0,2,1,0,0,0,0,0,0,0
22041795,45.690991,-73.486263,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),329000,1988,PP,UNI,41,10,4,1,1,1,0,1,2,1,0,0,0,0,0,16200
22060815,45.65204331,-73.50884557,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),179900,1984,AP,COP,77,7,2,0,1,1,0,0,1,0,0,0,0,0,0,0
22072184,45.694787,-73.489385,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),174000,2009,AP,COP,31,5,2,0,1,0,0,0,1,0,0,0,0,0,0,135552
22078550,45.672034,-73.498483,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),210000,2013,AP,COP,50,6,2,0,1,1,0,3,1,0,0,0,0,0,0,0
22092905,45.66904566,-73.53828874,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),450000,1991,ME,UNI,17,13,4,1,1,1,0,1,2,1,0,0,0,0,0,84264
22120116,45.64941839,-73.57153416,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),79000,,TR,TER,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28968
22135712,45.65458031,-73.56623076,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),279000,1990,ME,UNI,53,7,3,0,2,0,0,3,2,0,0,0,0,0,0,0
22155623,45.66394032,-73.49424488,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),219000,2004,AP,COP,46,7,3,0,1,1,0,0,1,0,0,0,0,0,0,0
22195156,45.67475941,-73.49393127,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),199900,,TE,TER,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41520
22213108,45.66296245,-73.50810228,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),549000,2001,C,PCI,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22224649,45.653862,-73.496828,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),309000,1984,ME,UNI,34,11,2,1,1,1,0,0,1,0,0,0,0,0,0,0
22241522,45.63809,-73.591836,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),329000,1981,PP,UNI,60,8,3,0,2,1,0,1,1,0,0,0,0,0,0,48960
22255726,45.647537,-73.580069,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),498000,1997,MPM,UNI,60,10,5,0,3,1,0,0,1,0,0,0,0,0,0,0
22290593,45.64337185,-73.58685063,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),139888,1983,AP,COP,40,5,2,0,1,1,0,0,1,0,0,0,0,0,0,27900
22296803,45.6555974,-73.49305947,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),279900,1985,ME,UNI,40,10,4,1,1,0,0,0,2,1,0,0,0,0,0,0
22301044,45.695097,-73.487394,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),2350000,1966,C,PCI,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22333520,45.636547,-73.600637,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),189000,1984,AP,COP,50,6,2,0,1,1,0,0,1,0,0,0,0,0,0,0
22397169,45.658463,-73.496883,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),229000,1973,ME,UNI,28,12,4,2,1,1,0,2,1,0,0,0,0,0,0,24780
22411110,45.65924102,-73.5522152,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),323000,2007,ME,UNI,32,9,3,1,1,0,0,1,2,0,0,0,0,0,0,0
22417713,45.69298269,-73.4924874,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),179800,1996,AP,COP,34,9,2,0,1,1,0,0,1,0,0,0,0,0,0,0
22428578,45.694836,-73.492883,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),189900,2002,AP,COP,32,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22449070,45.65928746,-73.54589224,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),353123,,ME,UNI,30,7,3,1,1,0,0,1,2,0,0,0,0,0,0,24600
22450253,45.639559,-73.573828,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),419000,2000,ME,UNI,55,8,3,1,2,1,0,2,2,3,0,0,0,0,0,59820
22484971,45.661631,-73.554803,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),334900,1987,PP,UNI,32,7,4,0,1,0,0,0,1,1,0,0,0,0,0,244000
22485513,45.65159273,-73.57563257,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),125000,,TR,TER,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22493830,45.66002118,-73.56090385,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),197900,2006,AP,COP,43,6,2,0,1,0,0,2,1,0,0,0,0,0,0,24600
22527727,45.62900583,-73.60130507,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),499000,2001,ME,UNI,55,11,3,2,1,1,0,2,2,2,0,0,0,0,0,0
22568708,45.695801,-73.484858,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),328000,1987,ME,UNI,39,11,3,1,1,1,0,1,2,0,0,0,0,0,0,67320
22569209,45.641238,-73.575232,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),229000,2003,AP,COP,50,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22588210,45.67434079,-73.53669854,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),429000,2009,ME,UNI,7,9,3,1,2,0,0,4,2,1,0,0,0,0,0,0
22590313,45.64086778,-73.59419346,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),255000,1957,PP,UNI,52,5,3,0,1,0,0,1,2,0,0,0,0,0,0,0
22607299,45.661952,-73.495257,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),239000,,ME,UNI,38,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0
22612238,45.651492,-73.496836,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),147500,1987,AP,COP,36,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
22672668,45.63394149,-73.58389682,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),384000,1988,ME,UNI,58,9,3,2,1,1,0,3,2,0,0,0,0,0,0,0
22744110,45.660944,-73.566892,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),242732,2014,AP,COP,40,7,2,0,1,0,0,0,1,0,1,0,0,0,0,0
22770349,45.69675341,-73.48919183,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),195000,2011,AP,COP,32,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22779628,45.65989223,-73.55406276,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),339000,1986,ME,UNI,37,7,4,1,1,0,0,2,2,1,0,0,0,0,0,0
22797708,45.646909,-73.592628,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),428000,2010,AP,COP,27,7,3,0,2,0,0,3,1,0,1,0,0,0,0,0
22809790,45.64806239,-73.57514798,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),329000,1985,PP,UNI,57,7,3,1,1,1,0,0,2,0,0,0,0,0,0,0
22820015,45.66535,-73.546292,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),409000,1989,ME,UNI,28,9,4,1,2,0,0,2,2,0,0,0,0,0,0,0
22892553,45.645772,-73.579057,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),359000,2006,ME,UNI,58,6,3,2,1,0,0,2,2,0,0,0,0,0,0,29400
22900451,45.695774,-73.491085,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),179000,2006,AP,COP,31,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22908416,45.62956313,-73.61767575,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),198000,1986,AP,COP,47,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22909079,45.660807,-73.552119,Rivi̬re-des-Prairies/Pointe-aux-Trembles (Montr̩al),279000,2004,ME,UNI,28,10,3,1,1,0,0,0,0,0,0,0,0,0,0,25044
